item_nbr,total_sales,std_sales,mean_sales,cumulative_pct,ABC,cv,XYZ,ABC_XYZ
671708,155496.38,4.4107685,3.588654,87.88916,B,1.2290871,Z,BZ
1922657,155260.0,11.434575,5.7442007,87.90362,B,1.9906294,Z,BZ
1260238,155174.0,3.4567535,3.7238781,87.918076,B,0.92826706,Y,BY
2010269,154941.0,5.429479,5.41676,87.93251,B,1.0023481,Z,BZ
308766,154718.0,2.4275322,2.81823,87.946915,B,0.8613677,Y,BY
1501559,154711.0,6.7497454,7.9838476,87.96132,B,0.8454251,Y,BY
1695841,154539.77,6.5742226,7.122961,87.97572,B,0.922962,Y,BY
1079329,154492.0,5.6697683,3.9935892,87.99011,B,1.4197174,Z,BZ
1422837,154190.0,8.4387865,9.97219,88.00447,B,0.84623206,Y,BY
1418842,154101.0,6.8320074,5.034664,88.01883,B,1.3569937,Z,BZ
1939144,154039.0,6.48238,6.82797,88.03317,B,0.9493861,Y,BY
959500,153996.0,3.857153,4.442278,88.047516,B,0.8682827,Y,BY
1114749,153965.0,3.7375624,4.044367,88.06187,B,0.92414033,Y,BY
123602,153794.0,5.5954294,3.9914355,88.07619,B,1.4018589,Z,BZ
212550,153741.0,2.959013,2.9478276,88.0905,B,1.0037944,Z,BZ
765520,153524.0,2.9471462,2.7046015,88.104805,B,1.0896785,Z,BZ
946277,153437.0,7.2551465,7.797388,88.119095,B,0.93045855,Y,BY
1937039,153424.0,7.6503177,5.95128,88.133385,B,1.2854911,Z,BZ
376194,153356.0,3.6196408,4.0689855,88.14767,B,0.8895684,Y,BY
1990742,153069.0,7.010249,8.012405,88.16193,B,0.8749244,Y,BY
668754,152909.0,2.165298,2.6608603,88.17617,B,0.8137586,Y,BY
119023,152905.0,2.656171,2.947623,88.19041,B,0.90112305,Y,BY
683722,152791.0,5.0903563,2.8144526,88.204636,B,1.8086488,Z,BZ
1354385,152743.0,5.4729743,3.86515,88.218864,B,1.4159799,Z,BZ
253103,152649.0,2.877918,3.4834669,88.233086,B,0.8261649,Y,BY
264576,152612.0,4.377307,4.2898664,88.2473,B,1.020383,Z,BZ
660311,152548.0,7.48295,10.419946,88.26151,B,0.71813715,Y,BY
255202,152535.0,5.947815,6.2642713,88.27572,B,0.9494823,Y,BY
583977,152489.66,3.806481,4.110344,88.289925,B,0.92607355,Y,BY
1914280,152482.0,7.2347813,5.8971267,88.30413,B,1.2268316,Z,BZ
913966,152384.0,27.137001,4.5197687,88.31832,B,6.0040684,Z,BZ
890372,152377.0,2.3494408,2.774274,88.33252,B,0.84686685,Y,BY
584188,151991.92,3.5384552,4.283031,88.34667,B,0.8261568,Y,BY
1242666,151945.0,4.6672974,5.6390796,88.360825,B,0.82767004,Y,BY
1920071,151796.0,8.839277,5.0766196,88.37497,B,1.7411739,Z,BZ
1044584,151754.0,3.7226346,3.523918,88.3891,B,1.0563909,Z,BZ
1975439,151704.0,9.430803,5.638296,88.40323,B,1.6726335,Z,BZ
1967566,151662.0,24.117605,15.859249,88.41736,B,1.5207281,Z,BZ
1457002,151655.0,4.162557,4.28005,88.43148,B,0.9725488,Y,BY
979554,151613.0,4.229902,3.862358,88.4456,B,1.0951605,Z,BZ
1317095,151604.0,4.2129765,3.9672372,88.45973,B,1.0619421,Z,BZ
1154749,151577.0,5.9860983,5.1577854,88.47385,B,1.1605947,Z,BZ
2037487,151475.0,8.578586,9.643789,88.48795,B,0.8895451,Y,BY
105693,151404.0,2.4346983,2.9268124,88.50206,B,0.83186007,Y,BY
514729,151159.0,3.053071,2.9612892,88.51614,B,1.0309939,Z,BZ
852937,151119.0,3.5989516,3.5143137,88.53021,B,1.0240837,Z,BZ
1235251,150973.0,3.096001,3.2182858,88.54427,B,0.9620031,Y,BY
1242667,150922.0,4.6984234,5.6971045,88.558334,B,0.82470375,Y,BY
1441516,150918.0,4.4729304,4.5326166,88.57239,B,0.98683184,Y,BY
1473402,150907.47,6.3823147,6.121262,88.58644,B,1.0426469,Z,BZ
2010676,150888.0,24.712889,6.8093324,88.6005,B,3.6292675,Z,BZ
1695904,150828.66,10.129812,9.000397,88.614555,B,1.1254851,Z,BZ
1079254,150769.0,3.1111138,3.171547,88.62859,B,0.9809452,Y,BY
211999,150762.0,3.508184,3.135649,88.64264,B,1.1188064,Z,BZ
155600,150688.0,15.184947,4.3947735,88.656685,B,3.4552286,Z,BZ
938126,150680.0,5.5052032,5.3588448,88.670715,B,1.0273116,Z,BZ
1964738,150621.0,27.947735,10.276386,88.68474,B,2.7196074,Z,BZ
1441817,150577.0,7.30121,5.517864,88.69877,B,1.323195,Z,BZ
1457333,150274.0,9.182816,7.1044817,88.71276,B,1.2925384,Z,BZ
743494,149913.0,4.531153,5.152535,88.72672,B,0.8794027,Y,BY
1909411,149643.0,6.56285,8.013012,88.74066,B,0.8190241,Y,BY
843607,149505.0,7.6059065,4.562113,88.754585,B,1.6671895,Z,BZ
1243815,149442.0,3.5226638,3.2330658,88.76851,B,1.0895737,Z,BZ
1127860,149394.0,4.3370943,3.839377,88.78242,B,1.129635,Z,BZ
1102971,149226.0,3.3582382,3.3165019,88.796326,B,1.0125844,Z,BZ
1910611,149090.0,8.5164585,7.817219,88.81021,B,1.0894487,Z,BZ
583978,149024.48,5.396999,4.426426,88.8241,B,1.2192678,Z,BZ
514730,149022.0,4.2759786,3.276577,88.837975,B,1.3050139,Z,BZ
1404410,148615.0,4.618143,5.7245483,88.851814,B,0.8067262,Y,BY
587104,148444.5,6.117287,6.0693636,88.86564,B,1.007896,Z,BZ
830749,148194.0,2.190728,2.6784146,88.87944,B,0.8179197,Y,BY
700607,147987.0,7.266487,3.586781,88.89323,B,2.0259078,Z,BZ
155621,147744.0,5.5228825,2.664983,88.90699,B,2.0723894,Z,BZ
1328471,147717.0,3.3026571,3.6803198,88.920746,B,0.8973832,Y,BY
371218,147704.0,4.002306,4.221079,88.9345,B,0.9481713,Y,BY
354971,147686.0,4.7800536,4.8923707,88.948265,B,0.9770424,Y,BY
155607,147561.0,3.0712082,2.9907577,88.96201,B,1.0268997,Z,BZ
962600,147529.0,4.7540836,5.0306554,88.97575,B,0.9450227,Y,BY
1176560,147430.0,2.452371,2.9461253,88.98949,B,0.8324055,Y,BY
788708,147422.44,13.555502,7.735868,89.00322,B,1.7522923,Z,BZ
682884,147419.0,4.92807,5.33856,89.016945,B,0.92310846,Y,BY
1463783,147349.0,15.0899315,3.5261924,89.03066,B,4.279384,Z,BZ
1001305,147278.0,4.888287,4.056798,89.04439,B,1.2049619,Z,BZ
1422500,147159.0,3.6654885,4.461527,89.05809,B,0.82157713,Y,BY
119193,147139.0,5.1240015,4.649529,89.07179,B,1.1020474,Z,BZ
1932492,147109.0,10.665027,6.035241,89.0855,B,1.7671252,Z,BZ
1092061,147072.0,3.8680992,4.4679646,89.0992,B,0.8657408,Y,BY
1346632,146888.0,3.4444575,3.4167945,89.11288,B,1.0080962,Z,BZ
1949898,146871.0,9.902726,5.6055493,89.12656,B,1.7665933,Z,BZ
1230418,146784.0,2.6910443,3.0133026,89.14023,B,0.8930548,Y,BY
305234,146534.0,6.369015,6.107874,89.15388,B,1.0427549,Z,BZ
1148719,146492.0,2.624366,3.3772593,89.16753,B,0.77706975,Y,BY
673306,146489.0,6.9152017,5.4829884,89.181175,B,1.2612103,Z,BZ
664537,146414.0,3.9708996,3.838253,89.19481,B,1.0345591,Z,BZ
671684,146406.0,3.0495687,3.7747126,89.20845,B,0.8078943,Y,BY
2013651,146385.0,11.8419485,9.467404,89.22208,B,1.2508125,Z,BZ
404333,146182.0,4.3421116,4.5697584,89.2357,B,0.95018405,Y,BY
1243817,146106.0,3.4722047,3.3921342,89.249306,B,1.0236048,Z,BZ
830806,146094.0,3.5371935,3.511706,89.26292,B,1.0072578,Z,BZ
1344514,146039.0,4.2545896,4.1619596,89.27652,B,1.0222564,Z,BZ
1089846,145880.0,4.1245255,4.7469983,89.29011,B,0.86887026,Y,BY
456875,145697.0,3.4311678,3.0651758,89.30368,B,1.1194032,Z,BZ
223068,145643.0,15.676773,3.0202606,89.317245,B,5.1905365,Z,BZ
1053943,145432.0,8.226845,4.1611443,89.330795,B,1.9770631,Z,BZ
1045449,145339.0,3.3336484,4.1130576,89.34433,B,0.8105037,Y,BY
275826,145176.0,5.0902624,3.566978,89.35785,B,1.4270518,Z,BZ
1281780,145167.0,10.489615,5.904698,89.37137,B,1.7764864,Z,BZ
504457,145163.0,10.480082,8.136483,89.38489,B,1.2880358,Z,BZ
1324670,144883.0,3.0413134,3.2097788,89.398384,B,0.94751495,Y,BY
122095,144802.0,4.3201423,4.2420387,89.41187,B,1.0184118,Z,BZ
1473499,144532.77,5.480134,6.611141,89.42534,B,0.82892406,Y,BY
1457003,144437.0,6.7135253,3.8572078,89.43879,B,1.7405143,Z,BZ
1239879,144037.31,11.105406,13.029156,89.45221,B,0.85235035,Y,BY
1039087,144001.0,5.067312,3.4037962,89.46562,B,1.4887236,Z,BZ
223463,143953.0,5.027475,4.038972,89.47903,B,1.2447412,Z,BZ
1239871,143951.92,5.3358197,6.2026854,89.49243,B,0.8602435,Y,BY
369432,143864.0,7.8072367,3.9192524,89.50584,B,1.9920219,Z,BZ
1239741,143859.0,2.4301705,2.9276528,89.51924,B,0.83007467,Y,BY
1453124,143820.0,4.6656528,4.7933607,89.53263,B,0.9733573,Y,BY
454589,143696.0,5.5763197,3.257231,89.54601,B,1.7119817,Z,BZ
627885,143574.0,21.075056,3.1515245,89.55938,B,6.6872573,Z,BZ
876223,143552.0,5.068993,3.256846,89.572754,B,1.5564117,Z,BZ
1441514,143439.0,4.350535,4.380352,89.58611,B,0.993193,Y,BY
1958171,143403.0,7.0034313,5.971144,89.59947,B,1.1728793,Z,BZ
557289,143268.0,3.0515625,4.0660706,89.612816,B,0.75049424,Y,BY
1457396,143265.0,5.218021,4.5178328,89.62617,B,1.1549832,Z,BZ
658608,143244.0,4.690766,4.303431,89.63951,B,1.090006,Z,BZ
1346630,143155.0,3.7452655,4.067481,89.65284,B,0.9207825,Y,BY
404454,143153.0,12.090101,4.41953,89.66618,B,2.7356079,Z,BZ
1167188,143005.0,4.360828,4.2998676,89.6795,B,1.0141772,Z,BZ
1457340,142836.0,5.983268,6.6005545,89.6928,B,0.9064796,Y,BY
1075891,142693.0,4.3956056,4.567784,89.70609,B,0.96230596,Y,BY
1239953,142666.0,3.5656638,4.33543,89.71938,B,0.82244754,Y,BY
2010260,142492.0,4.908418,5.3602676,89.73265,B,0.91570395,Y,BY
1914278,142457.0,8.937307,6.2208295,89.74592,B,1.4366746,Z,BZ
346066,141936.0,7.905485,3.4084,89.75914,B,2.3194122,Z,BZ
1489660,141888.52,12.333122,9.324955,89.77236,B,1.3225932,Z,BZ
1161046,141817.0,7.106017,5.050643,89.78557,B,1.406953,Z,BZ
762405,141538.0,2.4575791,2.8330264,89.79875,B,0.86747485,Y,BY
271478,141423.0,3.5059352,3.5883234,89.811935,B,0.97703993,Y,BY
890375,141419.0,2.274799,2.6971889,89.8251,B,0.8433963,Y,BY
1696038,141312.7,5.482697,4.5621533,89.838264,B,1.2017783,Z,BZ
829658,141275.0,3.837141,4.324171,89.85142,B,0.8873703,Y,BY
1250226,141265.0,7.333153,3.660948,89.86458,B,2.003075,Z,BZ
871512,140923.0,10.608202,13.522983,89.87771,B,0.78445727,Y,BY
852934,140866.0,3.7248402,4.1754155,89.89082,B,0.8920885,Y,BY
554145,140832.0,42.06755,4.332093,89.90394,B,9.710676,Z,BZ
472526,140795.0,2.761006,3.0032423,89.91706,B,0.9193418,Y,BY
874990,140745.0,3.0533693,3.726765,89.93017,B,0.8193083,Y,BY
1109211,140632.67,19.023867,48.030285,89.94326,B,0.39608064,X,BX
1248391,140553.0,30.985535,5.1958523,89.95635,B,5.9635134,Z,BZ
1991151,140414.0,4.381435,4.655637,89.96943,B,0.9411033,Y,BY
1038950,140346.0,4.9692307,4.8822794,89.982506,B,1.0178095,Z,BZ
2031273,140317.0,9.591995,10.655909,89.99557,B,0.90015745,Y,BY
1473481,140313.11,4.7512236,5.2310743,90.00864,C,0.90826917,Y,CY
1660191,140260.0,4.572199,5.8821554,90.021706,C,0.7772999,Y,CY
687549,140221.0,3.0000772,2.759604,90.03477,C,1.0871404,Z,CZ
1239915,139822.0,2.8371093,3.0751061,90.04779,C,0.92260534,Y,CY
1285150,139629.0,8.778753,7.5483294,90.0608,C,1.1630061,Z,CZ
279494,139621.0,2.1528404,2.6930985,90.07381,C,0.7993916,Y,CY
1717663,139260.86,4.403166,5.65917,90.08678,C,0.7780586,Y,CY
2010762,139237.0,7.9405866,5.119572,90.09975,C,1.5510254,Z,CZ
1114924,139174.0,6.2337527,4.921809,90.11272,C,1.2665572,Z,CZ
1503854,139093.0,4.369234,5.465129,90.12567,C,0.799475,Y,CY
2026444,138935.0,3.9309745,4.505318,90.13861,C,0.8725187,Y,CY
1412392,138703.0,6.6276507,5.2001276,90.15153,C,1.2745169,Z,CZ
913526,138410.0,2.7539039,3.601051,90.16442,C,0.76475,Y,CY
1464072,138396.0,4.247195,3.6791792,90.17731,C,1.1543865,Z,CZ
1719504,138313.45,6.2530475,6.4765615,90.19019,C,0.9654888,Y,CY
1418844,138271.0,3.630978,3.7903235,90.20307,C,0.95795995,Y,CY
1354388,138084.0,16.88376,3.7357357,90.215935,C,4.5195274,Z,CZ
2017173,138063.0,15.941286,12.082173,90.22879,C,1.3194056,Z,CZ
671706,138003.34,3.3867624,3.041128,90.24164,C,1.1136534,Z,CZ
157956,137990.0,2.7003524,2.9211032,90.2545,C,0.92442894,Y,CY
2011220,137862.0,4.156464,4.568295,90.267334,C,0.9098502,Y,CY
634054,137712.7,3.8025048,3.9842815,90.28017,C,0.9543765,Y,CY
865155,137617.0,2.7342978,3.1104105,90.29298,C,0.8790794,Y,CY
1958200,137448.0,9.606764,7.4083977,90.305786,C,1.2967398,Z,CZ
940664,137362.0,27.489292,8.388519,90.31858,C,3.2770135,Z,CZ
1246495,137345.0,3.5253456,3.9502144,90.33137,C,0.89244413,Y,CY
1146974,137249.0,4.7991877,4.3981605,90.344154,C,1.0911807,Z,CZ
2026501,137212.0,6.4319735,4.993704,90.35694,C,1.2880166,Z,CZ
1162932,137199.0,192.94781,4.539556,90.36972,C,42.503674,Z,CZ
1971338,137126.0,6.10462,6.1337447,90.38249,C,0.9952517,Y,CY
1076065,137075.0,3.751884,4.104042,90.39526,C,0.9141924,Y,CY
1695912,136785.23,6.3883395,7.0239925,90.408005,C,0.9095026,Y,CY
462673,136537.0,2.3717399,2.7714245,90.420715,C,0.8557837,Y,CY
1348983,136439.0,5.73844,4.267319,90.433426,C,1.3447412,Z,CZ
378332,136165.0,3.540387,3.1940372,90.44611,C,1.1084363,Z,CZ
853196,136161.0,2.1458914,2.5230887,90.4588,C,0.8505018,Y,CY
849095,136151.0,3.2407336,3.2706592,90.47147,C,0.99085027,Y,CY
874598,136127.0,4.311058,4.075659,90.48415,C,1.0577574,Z,CZ
1333224,136066.0,4.298072,3.5740066,90.49683,C,1.202592,Z,CZ
843609,136059.0,8.887553,4.378125,90.50951,C,2.0299907,Z,CZ
598492,135950.0,14.977099,4.930906,90.52216,C,3.037393,Z,CZ
1079214,135766.0,3.1657548,2.7277586,90.534805,C,1.16057,Z,CZ
1009998,135765.0,3.6890776,3.4041672,90.547455,C,1.0836946,Z,CZ
1105831,135758.0,12.151512,5.79766,90.5601,C,2.095934,Z,CZ
633977,135731.3,3.6667128,3.6604002,90.57274,C,1.0017246,Z,CZ
1091467,135585.14,5.2759776,4.991905,90.585365,C,1.0569066,Z,CZ
2047508,135505.0,15.311139,14.889023,90.59799,C,1.0283508,Z,CZ
1349807,135409.0,5.6252966,4.65435,90.6106,C,1.2086107,Z,CZ
751759,135311.0,5.1013327,4.505861,90.62321,C,1.132155,Z,CZ
2026893,135156.0,5.439932,4.6013684,90.635796,C,1.1822422,Z,CZ
2027203,135138.0,10.0855665,8.856862,90.64839,C,1.1387291,Z,CZ
809184,135087.0,3.5091727,4.3744373,90.66097,C,0.8021998,Y,CY
218728,135057.0,4.6324673,4.4375553,90.673546,C,1.0439233,Z,CZ
627887,135056.0,8.020867,2.6912162,90.68613,C,2.9803874,Z,CZ
1695965,134688.02,18.2278,16.31791,90.69868,C,1.1170427,Z,CZ
1087467,134425.0,2.8642738,3.9282584,90.7112,C,0.72914594,Y,CY
1457230,134336.0,3.1356947,3.4104953,90.72371,C,0.919425,Y,CY
1696042,134327.1,5.439725,5.8438654,90.73622,C,0.93084365,Y,CY
1964111,134294.0,10.87608,11.913946,90.748726,C,0.91288644,Y,CY
2003709,134221.0,44.32134,9.787866,90.76122,C,4.5281925,Z,CZ
890371,134160.0,1.9053706,2.5777693,90.77372,C,0.7391548,Y,CY
127534,134155.0,2.5938084,2.9901261,90.78622,C,0.86745787,Y,CY
799461,134069.0,4.819443,3.4154227,90.798706,C,1.4110825,Z,CZ
1058820,134049.0,3.3490677,3.868993,90.811195,C,0.8656174,Y,CY
315713,134014.0,5.826654,3.7229214,90.82368,C,1.5650758,Z,CZ
452022,133993.0,10.399709,3.005473,90.83616,C,3.460257,Z,CZ
1459515,133984.0,5.589109,4.2339706,90.84863,C,1.3200632,Z,CZ
1696025,133963.0,5.6438136,6.0073094,90.861115,C,0.9394911,Y,CY
1230003,133918.0,9.171358,3.620384,90.87358,C,2.5332556,Z,CZ
803101,133867.0,4.1005845,4.0520325,90.886055,C,1.0119822,Z,CZ
634008,133595.03,3.0948853,3.6912863,90.8985,C,0.83843005,Y,CY
507354,133405.31,3.3846624,3.5903144,90.91092,C,0.94272035,Y,CY
953609,133186.0,2.516106,2.798378,90.923325,C,0.8991301,Y,CY
1906099,133035.0,9.38352,7.8677034,90.93572,C,1.1926632,Z,CZ
2048624,133007.0,13.128049,11.639713,90.948105,C,1.127867,Z,CZ
428488,132961.0,2.1462855,2.6423616,90.96049,C,0.8122603,Y,CY
2000482,132918.0,12.078197,8.167506,90.97287,C,1.4788108,Z,CZ
1489886,132898.0,9.440544,8.811696,90.98526,C,1.0713651,Z,CZ
1464065,132873.0,2.7270947,3.3517392,90.99763,C,0.8136357,Y,CY
1145374,132767.0,3.3169813,4.0944614,91.009995,C,0.8101142,Y,CY
1979268,132661.0,9.791819,10.190582,91.02235,C,0.9608694,Y,CY
1400332,132596.0,2.9643369,3.5275214,91.034706,C,0.84034556,Y,CY
1309298,132482.0,6.9554634,6.762046,91.04704,C,1.0286034,Z,CZ
1463610,132369.0,3.6812756,3.9191413,91.05937,C,0.9393067,Y,CY
1230461,132179.0,2.0255487,2.6779652,91.07168,C,0.756376,Y,CY
2030447,132123.44,13.967587,12.713957,91.083984,C,1.0986028,Z,CZ
1453123,132087.0,4.183212,4.565429,91.09629,C,0.9162801,Y,CY
205381,132043.0,5.3100743,3.8797379,91.10858,C,1.3686683,Z,CZ
915351,131752.0,3.010675,3.391649,91.12086,C,0.8876729,Y,CY
509872,131607.0,7.1995873,4.877947,91.13312,C,1.4759462,Z,CZ
265672,131580.0,3.3881943,2.9580505,91.14537,C,1.1454146,Z,CZ
671908,131540.0,2.9791784,2.6228266,91.15762,C,1.1358656,Z,CZ
1162935,131430.0,6.1087394,4.1860685,91.16986,C,1.4593023,Z,CZ
1975512,131175.0,15.73404,10.017182,91.18209,C,1.5707052,Z,CZ
843608,131167.0,6.695022,4.1304636,91.194305,C,1.6208888,Z,CZ
915310,130996.0,3.4070737,2.75578,91.206505,C,1.2363373,Z,CZ
1345352,130966.0,5.9407296,6.1244855,91.2187,C,0.9699965,Y,CY
1391548,130798.0,21.88883,8.831736,91.23089,C,2.478429,Z,CZ
1489853,130537.0,7.028034,8.790962,91.24305,C,0.7994613,Y,CY
559682,130519.0,3.0460012,2.9961665,91.2552,C,1.0166328,Z,CZ
1404411,130512.0,3.9787865,4.701441,91.26736,C,0.8462909,Y,CY
716241,130469.0,1.9174665,2.3878803,91.27951,C,0.80299944,Y,CY
1113852,130247.0,4.925353,4.6423936,91.29164,C,1.0609512,Z,CZ
809183,130154.0,3.2572386,4.0542626,91.303764,C,0.8034109,Y,CY
1212452,130127.0,8.38834,5.613762,91.31588,C,1.4942458,Z,CZ
1441517,129967.0,3.998011,4.118745,91.327995,C,0.9706868,Y,CY
1464039,129830.0,3.5971973,3.661515,91.34009,C,0.98243415,Y,CY
305237,129823.0,43.509686,4.688782,91.35217,C,9.279528,Z,CZ
1246493,129692.0,3.3519757,3.5706184,91.36425,C,0.9387661,Y,CY
812716,129602.0,4.431539,3.652201,91.37633,C,1.2133886,Z,CZ
310790,129561.0,6.8559313,5.3853602,91.38839,C,1.2730683,Z,CZ
1312957,129548.0,4.9044986,5.169513,91.40046,C,0.94873506,Y,CY
2010667,129499.0,7.119355,5.1372185,91.41251,C,1.3858385,Z,CZ
1209719,129232.0,7.5832253,4.553148,91.42455,C,1.6654907,Z,CZ
1225768,129107.0,5.693807,6.121426,91.43658,C,0.9301439,Y,CY
1010752,128896.0,9.185118,3.923297,91.44858,C,2.3411732,Z,CZ
794245,128592.0,4.4306855,4.3352437,91.460556,C,1.0220153,Z,CZ
843459,128483.0,9.572628,4.3045764,91.472534,C,2.2238257,Z,CZ
660321,128442.0,10.7130785,10.947072,91.48449,C,0.978625,Y,CY
1696021,128413.0,6.511123,7.161907,91.49645,C,0.9091326,Y,CY
1453122,128384.0,4.4862432,4.5943317,91.50841,C,0.9764735,Y,CY
1464137,127997.0,2.8536737,3.265896,91.52033,C,0.8737797,Y,CY
1346629,127952.0,2.8543684,3.3789845,91.53225,C,0.8447415,Y,CY
1345337,127769.0,3.023177,3.594368,91.54414,C,0.8410872,Y,CY
1253765,127756.0,7.5948744,2.930385,91.556046,C,2.5917666,Z,CZ
1906100,127539.0,6.7924566,6.8049836,91.567924,C,0.99815917,Y,CY
469643,127441.0,5.141935,3.1280005,91.579796,C,1.6438408,Z,CZ
1179109,127391.0,3.2743506,3.0981808,91.59166,C,1.0568624,Z,CZ
1456995,127088.0,2.9661052,3.7286704,91.60349,C,0.79548603,Y,CY
165727,126941.0,3.4388309,3.385274,91.61532,C,1.0158205,Z,CZ
586423,126935.0,18.513643,12.367011,91.62714,C,1.4970185,Z,CZ
1958202,126836.0,5.359085,4.176358,91.638954,C,1.2831957,Z,CZ
668753,126608.0,2.2336738,2.6635811,91.65074,C,0.838598,Y,CY
411557,126366.0,15.196504,3.3547308,91.66251,C,4.529873,Z,CZ
1091338,126245.54,6.0435276,5.4006476,91.67427,C,1.1190375,Z,CZ
1457835,126065.0,8.601954,7.1497846,91.68602,C,1.2031068,Z,CZ
1695816,125949.0,5.4303985,6.0064383,91.69775,C,0.9040963,Y,CY
1325324,125933.0,4.2827244,4.9919925,91.70948,C,0.85791886,Y,CY
1958218,125899.0,7.130413,5.3048077,91.72121,C,1.3441417,Z,CZ
464906,125705.0,2.2497253,2.5065804,91.73291,C,0.8975277,Y,CY
1157699,125703.0,9.243363,3.5301898,91.74462,C,2.6183758,Z,CZ
368270,125627.0,5.756973,4.612196,91.756325,C,1.2482065,Z,CZ
116279,125626.0,3.0345213,2.928345,91.76803,C,1.0362581,Z,CZ
1976342,125563.0,55.187153,9.428775,91.779724,C,5.8530564,Z,CZ
1230014,125494.0,8.706322,3.7022154,91.79141,C,2.351652,Z,CZ
1960613,125481.0,12.121727,14.6078,91.8031,C,0.829812,Y,CY
1345071,125479.0,4.6269865,4.125563,91.81479,C,1.1215405,Z,CZ
1099990,125372.0,6.286017,5.1016073,91.82647,C,1.232164,Z,CZ
227728,125140.0,9.057603,9.112357,91.83812,C,0.9939912,Y,CY
155625,125129.0,2.6259317,3.0990934,91.84978,C,0.8473225,Y,CY
1239869,125085.93,2.4877794,3.198965,91.86143,C,0.77768254,Y,CY
1402032,125070.0,30.212595,65.89568,91.87308,C,0.45849127,X,CX
1229576,124858.0,3.3655434,3.0468776,91.884705,C,1.1045877,Z,CZ
2002166,124819.0,8.658587,10.451226,91.896324,C,0.8284758,Y,CY
1345068,124808.0,3.4326181,3.3856337,91.90795,C,1.0138776,Z,CZ
2027252,124697.0,6.56071,4.7089233,91.91956,C,1.3932506,Z,CZ
1467082,124650.0,7.1339498,5.614106,91.931175,C,1.2707187,Z,CZ
413557,124346.0,23.750713,4.3535466,91.94276,C,5.4554863,Z,CZ
1160796,124135.0,4.4061365,3.831682,91.95433,C,1.1499223,Z,CZ
1349806,124076.0,6.798803,5.399069,91.96588,C,1.2592547,Z,CZ
671068,124010.0,2.816604,3.7418907,91.97743,C,0.75272214,Y,CY
1463900,123884.0,6.2149897,7.232413,91.988976,C,0.8593245,Y,CY
1471460,123865.0,5.43704,6.75787,92.00051,C,0.80454934,Y,CY
1466281,123807.0,8.993761,8.971521,92.01204,C,1.002479,Z,CZ
2028810,123718.0,36.01688,14.591107,92.02356,C,2.468413,Z,CZ
278806,123639.0,2.9085164,2.8635385,92.03508,C,1.0157071,Z,CZ
958016,123632.0,5.5879807,6.5042086,92.04659,C,0.85913306,Y,CY
1257555,123541.0,3.9894361,4.453051,92.058105,C,0.89588827,Y,CY
1228994,123539.0,8.002317,6.4454007,92.06961,C,1.2415547,Z,CZ
464907,123486.0,4.784375,2.9851332,92.08111,C,1.6027342,Z,CZ
1162755,123484.0,3.3123348,4.513799,92.092606,C,0.73382413,Y,CY
551893,123363.0,2.6465602,3.6339884,92.1041,C,0.72827977,Y,CY
979553,123336.0,2.8996053,3.3268416,92.115585,C,0.871579,Y,CY
1964804,123217.0,27.441885,8.392957,92.12706,C,3.2696326,Z,CZ
1940026,123186.0,5.751979,6.077557,92.138535,C,0.94642943,Y,CY
638308,123147.0,8.96978,2.8817775,92.15001,C,3.1125858,Z,CZ
1273024,123134.0,3.345963,4.435024,92.161476,C,0.75444084,Y,CY
1695901,123030.336,5.8403077,6.090309,92.172935,C,0.95895094,Y,CY
872310,123014.0,10.210456,2.856871,92.18439,C,3.574,Z,CZ
1965978,122838.0,5.0871005,5.7958856,92.19583,C,0.8777089,Y,CY
1239891,122819.3,4.5351815,6.2775006,92.20727,C,0.7224502,Y,CY
1904678,122712.0,6.9926214,5.351825,92.2187,C,1.3065863,Z,CZ
793341,122647.0,2.2555377,2.6121228,92.23012,C,0.86348844,Y,CY
1463936,122607.0,4.5869703,4.3411465,92.24154,C,1.0566264,Z,CZ
279137,122577.0,2.3573976,2.562014,92.25296,C,0.9201345,Y,CY
1418846,122562.0,11.472853,4.548599,92.26437,C,2.5222828,Z,CZ
849139,122306.0,2.743605,3.3129995,92.275764,C,0.8281332,Y,CY
511172,122304.0,2.1416652,2.7952006,92.287155,C,0.76619375,Y,CY
1209720,122281.0,4.3207355,4.2742143,92.298546,C,1.0108842,Z,CZ
1980755,122263.0,24.880363,13.077656,92.30994,C,1.9025095,Z,CZ
404442,122260.0,4.8211756,4.1811156,92.32132,C,1.1530836,Z,CZ
2028404,122167.0,14.123201,13.578637,92.332695,C,1.0401045,Z,CZ
1261025,122111.0,13.361763,6.721583,92.34408,C,1.9878893,Z,CZ
1726002,121980.055,4.310229,4.997749,92.35544,C,0.862434,Y,CY
857327,121918.0,10.682012,13.63431,92.36679,C,0.7834655,Y,CY
1422849,121767.0,11.8642235,10.35786,92.378136,C,1.145432,Z,CZ
2010419,121510.0,7.4384036,5.045258,92.38946,C,1.4743357,Z,CZ
2010959,121389.0,3.9445574,4.223401,92.400764,C,0.93397653,Y,CY
1967642,121226.0,13.921966,4.3288817,92.412056,C,3.2160652,Z,CZ
584123,121128.234,3.4861014,3.2909021,92.42334,C,1.0593148,Z,CZ
804098,120885.0,4.263416,4.5411344,92.4346,C,0.9388438,Y,CY
846163,120883.0,4.179416,5.749215,92.44586,C,0.7269542,Y,CY
1239843,120852.0,3.4203928,4.2335877,92.457115,C,0.80791825,Y,CY
